timestamp,name,run_index,url,rate_rps,duration_s,threads,connections,requests,achieved_rps,p50_ms,p95_ms,p99_ms,p999_ms,err_connect,err_read,err_write,err_status,err_timeout,exit_code,run_dir
20260408_195603,go_file50k,4,http://127.0.0.1:8084/file50k,300,60,2,100,18002,300.02,1.378,2.051,2.343,2.653,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_195603_go_file50k_R300_c100_t2_d60s_run4
20260408_195718,lean_file1m,4,http://127.0.0.1:8080/file1m,50,60,2,50,3002,50.03,3.289,5.071,44.223,45.663,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_195718_lean_file1m_R50_c50_t2_d60s_run4
20260408_195833,warp_file1m,4,http://127.0.0.1:8081/file1m,50,60,2,50,3002,50.03,2.899,3.745,4.039,4.687,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_195833_warp_file1m_R50_c50_t2_d60s_run4
20260408_195948,flask_file1m,4,http://127.0.0.1:8082/file1m,50,60,2,50,2954,49.23,993.279,1004.031,1006.079,1007.103,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_195948_flask_file1m_R50_c50_t2_d60s_run4
20260408_200104,nginx_file1m,4,http://127.0.0.1:8083/file1m,50,60,2,50,3002,50.03,2.755,3.823,4.183,4.495,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200104_nginx_file1m_R50_c50_t2_d60s_run4
20260408_200219,go_file1m,4,http://127.0.0.1:8084/file1m,50,60,2,50,3002,50.03,2.965,3.913,4.343,4.703,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200219_go_file1m_R50_c50_t2_d60s_run4
20260408_200334,lean_json,4,http://127.0.0.1:8080/json,2000,60,2,100,118902,1981.62,1.450,2.705,3.519,4.567,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200334_lean_json_R2000_c100_t2_d60s_run4
20260408_200449,warp_json,4,http://127.0.0.1:8081/json,2000,60,2,100,119802,1996.62,1.183,2.185,2.461,2.677,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200449_warp_json_R2000_c100_t2_d60s_run4
20260408_200604,flask_json,4,http://127.0.0.1:8082/json,2000,60,2,100,112092,1868.15,2629.631,3758.079,3837.951,3862.527,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200604_flask_json_R2000_c100_t2_d60s_run4
20260408_200719,go_json,5,http://127.0.0.1:8084/json,2000,60,2,100,119803,1996.66,1.165,2.073,2.481,2.735,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200719_go_json_R2000_c100_t2_d60s_run5
20260408_200834,lean_file50k,5,http://127.0.0.1:8080/file50k,300,60,2,100,18002,300.02,1.519,2.207,2.499,2.931,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200834_lean_file50k_R300_c100_t2_d60s_run5
20260408_200949,warp_file50k,5,http://127.0.0.1:8081/file50k,300,60,2,100,17852,297.52,1.704,3.769,4.643,6.375,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_200949_warp_file50k_R300_c100_t2_d60s_run5
20260408_201104,flask_file50k,5,http://127.0.0.1:8082/file50k,300,60,2,100,17777,296.26,253.823,350.463,354.815,357.375,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201104_flask_file50k_R300_c100_t2_d60s_run5
20260408_201219,nginx_file50k,5,http://127.0.0.1:8083/file50k,300,60,2,100,18002,300.02,1.281,1.985,2.303,2.545,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201219_nginx_file50k_R300_c100_t2_d60s_run5
20260408_201334,go_file50k,5,http://127.0.0.1:8084/file50k,300,60,2,100,18002,300.02,1.382,2.049,2.359,2.661,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201334_go_file50k_R300_c100_t2_d60s_run5
20260408_201450,lean_file1m,5,http://127.0.0.1:8080/file1m,50,60,2,50,2977,49.61,8.559,32.895,43.839,57.567,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201450_lean_file1m_R50_c50_t2_d60s_run5
20260408_201605,warp_file1m,5,http://127.0.0.1:8081/file1m,50,60,2,50,3002,50.03,2.915,3.993,4.447,4.867,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201605_warp_file1m_R50_c50_t2_d60s_run5
20260408_201720,flask_file1m,5,http://127.0.0.1:8082/file1m,50,60,2,50,2954,49.23,992.255,1004.031,1005.567,1006.079,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201720_flask_file1m_R50_c50_t2_d60s_run5
20260408_201835,nginx_file1m,5,http://127.0.0.1:8083/file1m,50,60,2,50,3002,50.03,2.583,3.465,3.915,4.463,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201835_nginx_file1m_R50_c50_t2_d60s_run5
20260408_201950,go_file1m,5,http://127.0.0.1:8084/file1m,50,60,2,50,3002,50.03,2.843,3.845,4.323,5.367,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_201950_go_file1m_R50_c50_t2_d60s_run5
20260408_202105,lean_json,5,http://127.0.0.1:8080/json,2000,60,2,100,119805,1996.65,1.237,2.257,2.633,3.053,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202105_lean_json_R2000_c100_t2_d60s_run5
20260408_202220,warp_json,5,http://127.0.0.1:8081/json,2000,60,2,100,119805,1996.65,1.150,2.155,2.441,2.697,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202220_warp_json_R2000_c100_t2_d60s_run5
20260408_202335,flask_json,5,http://127.0.0.1:8082/json,2000,60,2,100,113230,1887.17,1836.031,2994.175,3244.031,3289.087,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202335_flask_json_R2000_c100_t2_d60s_run5
20260408_202450,nginx_json,5,http://127.0.0.1:8083/json,2000,60,2,100,118902,1981.58,1.392,2.791,3.721,4.391,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202450_nginx_json_R2000_c100_t2_d60s_run5
20260408_202605,lean_file50k,6,http://127.0.0.1:8080/file50k,300,60,2,100,18002,300.02,1.504,2.271,2.599,2.869,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202605_lean_file50k_R300_c100_t2_d60s_run6
20260408_202720,warp_file50k,6,http://127.0.0.1:8081/file50k,300,60,2,100,18002,300.02,1.360,2.022,2.343,2.625,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202720_warp_file50k_R300_c100_t2_d60s_run6
20260408_202836,flask_file50k,6,http://127.0.0.1:8082/file50k,300,60,2,100,17789,296.46,193.663,340.991,343.551,345.599,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202836_flask_file50k_R300_c100_t2_d60s_run6
20260408_202951,nginx_file50k,6,http://127.0.0.1:8083/file50k,300,60,2,100,17852,297.52,1.606,3.283,4.037,5.199,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_202951_nginx_file50k_R300_c100_t2_d60s_run6
20260408_203106,go_file50k,6,http://127.0.0.1:8084/file50k,300,60,2,100,18002,300.02,1.383,2.040,2.357,2.661,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203106_go_file50k_R300_c100_t2_d60s_run6
20260408_203221,lean_file1m,6,http://127.0.0.1:8080/file1m,50,60,2,50,2979,49.64,8.351,32.927,43.551,48.607,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203221_lean_file1m_R50_c50_t2_d60s_run6
20260408_203336,warp_file1m,6,http://127.0.0.1:8081/file1m,50,60,2,50,3002,50.03,3.005,4.127,4.443,4.771,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203336_warp_file1m_R50_c50_t2_d60s_run6
20260408_203451,flask_file1m,6,http://127.0.0.1:8082/file1m,50,60,2,50,2954,49.23,992.767,1003.519,1005.055,1005.567,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203451_flask_file1m_R50_c50_t2_d60s_run6
20260408_203606,nginx_file1m,6,http://127.0.0.1:8083/file1m,50,60,2,50,2977,49.61,5.795,23.535,26.159,27.823,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203606_nginx_file1m_R50_c50_t2_d60s_run6
20260408_203721,go_file1m,6,http://127.0.0.1:8084/file1m,50,60,2,50,3002,50.03,2.793,3.851,4.371,4.887,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203721_go_file1m_R50_c50_t2_d60s_run6
20260408_203836,lean_json,6,http://127.0.0.1:8080/json,2000,60,2,100,119802,1996.62,1.312,2.191,2.595,2.907,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203836_lean_json_R2000_c100_t2_d60s_run6
20260408_203951,warp_json,6,http://127.0.0.1:8081/json,2000,60,2,100,118904,1981.64,1.331,2.727,3.463,4.171,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_203951_warp_json_R2000_c100_t2_d60s_run6
20260408_204107,flask_json,6,http://127.0.0.1:8082/json,2000,60,2,100,112807,1880.10,2044.927,3323.903,3485.695,3506.175,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204107_flask_json_R2000_c100_t2_d60s_run6
20260408_204222,nginx_json,6,http://127.0.0.1:8083/json,2000,60,2,100,119802,1996.62,1.191,2.121,2.475,2.763,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204222_nginx_json_R2000_c100_t2_d60s_run6
20260408_204337,go_json,6,http://127.0.0.1:8084/json,2000,60,2,100,119805,1996.65,1.174,2.191,2.521,2.729,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204337_go_json_R2000_c100_t2_d60s_run6
20260408_204452,warp_file50k,7,http://127.0.0.1:8081/file50k,300,60,2,100,17852,297.52,1.683,3.579,4.379,5.135,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204452_warp_file50k_R300_c100_t2_d60s_run7
20260408_204607,flask_file50k,7,http://127.0.0.1:8082/file50k,300,60,2,100,17904,298.38,249.343,326.399,333.567,334.335,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204607_flask_file50k_R300_c100_t2_d60s_run7
20260408_204722,nginx_file50k,7,http://127.0.0.1:8083/file50k,300,60,2,100,18002,300.02,1.279,1.982,2.297,2.555,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204722_nginx_file50k_R300_c100_t2_d60s_run7
20260408_204837,go_file50k,7,http://127.0.0.1:8084/file50k,300,60,2,100,17852,297.52,1.664,3.317,4.643,7.175,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204837_go_file50k_R300_c100_t2_d60s_run7
20260408_204952,lean_file1m,7,http://127.0.0.1:8080/file1m,50,60,2,50,2978,49.62,8.663,33.183,43.455,46.751,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_204952_lean_file1m_R50_c50_t2_d60s_run7
20260408_205107,warp_file1m,7,http://127.0.0.1:8081/file1m,50,60,2,50,3002,50.03,2.971,4.111,4.523,4.779,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205107_warp_file1m_R50_c50_t2_d60s_run7
20260408_205222,flask_file1m,7,http://127.0.0.1:8082/file1m,50,60,2,50,2954,49.23,994.303,1003.519,1005.567,1006.591,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205222_flask_file1m_R50_c50_t2_d60s_run7
20260408_205337,nginx_file1m,7,http://127.0.0.1:8083/file1m,50,60,2,50,3002,50.03,2.535,3.481,3.875,4.291,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205337_nginx_file1m_R50_c50_t2_d60s_run7
20260408_205453,go_file1m,7,http://127.0.0.1:8084/file1m,50,60,2,50,3002,50.03,2.845,3.793,4.219,4.695,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205453_go_file1m_R50_c50_t2_d60s_run7
20260408_205608,lean_json,7,http://127.0.0.1:8080/json,2000,60,2,100,119802,1996.66,1.328,2.185,2.579,2.923,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205608_lean_json_R2000_c100_t2_d60s_run7
20260408_205723,warp_json,7,http://127.0.0.1:8081/json,2000,60,2,100,119806,1996.69,1.081,2.095,2.383,2.715,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205723_warp_json_R2000_c100_t2_d60s_run7
20260408_205838,flask_json,7,http://127.0.0.1:8082/json,2000,60,2,100,112588,1876.46,1941.503,3327.999,3553.279,3606.527,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205838_flask_json_R2000_c100_t2_d60s_run7
20260408_205953,nginx_json,7,http://127.0.0.1:8083/json,2000,60,2,100,119802,1996.60,1.086,2.065,2.435,2.925,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_205953_nginx_json_R2000_c100_t2_d60s_run7
20260408_210108,go_json,7,http://127.0.0.1:8084/json,2000,60,2,100,118904,1975.57,1.463,3.005,4.051,6.523,0,0,0,0,0,0,/home/henry/Documents/Year-4-Individual-Project/webserver/bench/runs/20260408_210108_go_json_R2000_c100_t2_d60s_run7
